id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
S;SUL;2022-03-14 12:00:00;12444.90399999
SE;SUDESTE;2022-03-14 12:00:00;46833.479
N;NORTE;2022-03-14 13:00:00;5960.60699999
NE;NORDESTE;2022-03-14 13:00:00;12424.36199999
S;SUL;2022-03-14 13:00:00;13084.45
SE;SUDESTE;2022-03-14 13:00:00;47908.56999999
N;NORTE;2022-03-14 14:00:00;6189.63899999
NE;NORDESTE;2022-03-14 14:00:00;12888.443
S;SUL;2022-03-14 14:00:00;13542.553
SE;SUDESTE;2022-03-14 14:00:00;49045.441
N;NORTE;2022-03-14 15:00:00;6255.041
NE;NORDESTE;2022-03-14 15:00:00;13089.105
S;SUL;2022-03-14 15:00:00;13831.241
SE;SUDESTE;2022-03-14 15:00:00;49539.93
N;NORTE;2022-03-14 16:00:00;6179.795
NE;NORDESTE;2022-03-14 16:00:00;12980.06199999
S;SUL;2022-03-14 16:00:00;14015.058
SE;SUDESTE;2022-03-14 16:00:00;49416.33399999
N;NORTE;2022-03-14 17:00:00;5942.32299999
NE;NORDESTE;2022-03-14 17:00:00;12363.61799999
S;SUL;2022-03-14 17:00:00;13795.696
SE;SUDESTE;2022-03-14 17:00:00;47855.06099999
N;NORTE;2022-03-14 18:00:00;5861.429
NE;NORDESTE;2022-03-14 18:00:00;12806.059
S;SUL;2022-03-14 18:00:00;13606.82
SE;SUDESTE;2022-03-14 18:00:00;48842.294
N;NORTE;2022-03-14 19:00:00;6002.23099999
NE;NORDESTE;2022-03-14 19:00:00;12817.871
S;SUL;2022-03-14 19:00:00;14687.844
SE;SUDESTE;2022-03-14 19:00:00;50303.755
N;NORTE;2022-03-14 20:00:00;6048.25
NE;NORDESTE;2022-03-14 20:00:00;12868.67199999
S;SUL;2022-03-14 20:00:00;14115.387
SE;SUDESTE;2022-03-14 20:00:00;50054.86399999
N;NORTE;2022-03-14 21:00:00;6163.687
NE;NORDESTE;2022-03-14 21:00:00;13334.57
S;SUL;2022-03-14 21:00:00;13760.546
SE;SUDESTE;2022-03-14 21:00:00;49230.646
N;NORTE;2022-03-14 22:00:00;6211.68399999
NE;NORDESTE;2022-03-14 22:00:00;13269.659
S;SUL;2022-03-14 22:00:00;13097.734
SE;SUDESTE;2022-03-14 22:00:00;47188.623
N;NORTE;2022-03-14 23:00:00;6155.87099999
NE;NORDESTE;2022-03-14 23:00:00;12948.357
S;SUL;2022-03-14 23:00:00;12069.194
SE;SUDESTE;2022-03-14 23:00:00;44532.626
N;NORTE;2022-03-15 00:00:00;6055.377
NE;NORDESTE;2022-03-15 00:00:00;12571.298
S;SUL;2022-03-15 00:00:00;11226.39599999
SE;SUDESTE;2022-03-15 00:00:00;42159.97999999
N;NORTE;2022-03-15 01:00:00;5905.66
NE;NORDESTE;2022-03-15 01:00:00;12238.638
S;SUL;2022-03-15 01:00:00;10556.734
SE;SUDESTE;2022-03-15 01:00:00;40280.318
N;NORTE;2022-03-15 02:00:00;5724.87199999
NE;NORDESTE;2022-03-15 02:00:00;11971.599
S;SUL;2022-03-15 02:00:00;10205.187
SE;SUDESTE;2022-03-15 02:00:00;39076.94599999
N;NORTE;2022-03-15 03:00:00;5567.55799999
NE;NORDESTE;2022-03-15 03:00:00;11742.951
S;SUL;2022-03-15 03:00:00;10065.60399999
SE;SUDESTE;2022-03-15 03:00:00;38435.04599999
N;NORTE;2022-03-15 04:00:00;5467.12899999
NE;NORDESTE;2022-03-15 04:00:00;11555.672
S;SUL;2022-03-15 04:00:00;10137.596
SE;SUDESTE;2022-03-15 04:00:00;38419.20999999
N;NORTE;2022-03-15 05:00:00;5457.04899999
NE;NORDESTE;2022-03-15 05:00:00;11242.997
S;SUL;2022-03-15 05:00:00;10772.875
SE;SUDESTE;2022-03-15 05:00:00;39666.999
N;NORTE;2022-03-15 06:00:00;5361.39399999
NE;NORDESTE;2022-03-15 06:00:00;10724.13599999
S;SUL;2022-03-15 06:00:00;11856.908
SE;SUDESTE;2022-03-15 06:00:00;41166.619
N;NORTE;2022-03-15 07:00:00;5298.878
NE;NORDESTE;2022-03-15 07:00:00;11154.126
S;SUL;2022-03-15 07:00:00;12909.906
SE;SUDESTE;2022-03-15 07:00:00;42961.669
N;NORTE;2022-03-15 08:00:00;5558.792
NE;NORDESTE;2022-03-15 08:00:00;11844.821
S;SUL;2022-03-15 08:00:00;13671.426
SE;SUDESTE;2022-03-15 08:00:00;45172.96999999
N;NORTE;2022-03-15 09:00:00;5668.84
NE;NORDESTE;2022-03-15 09:00:00;12070.244
S;SUL;2022-03-15 09:00:00;13747.373
SE;SUDESTE;2022-03-15 09:00:00;46191.982
N;NORTE;2022-03-15 10:00:00;5697.64899999
NE;NORDESTE;2022-03-15 10:00:00;12202.78999999
S;SUL;2022-03-15 10:00:00;14008.602
SE;SUDESTE;2022-03-15 10:00:00;47154.452
N;NORTE;2022-03-15 11:00:00;5652.443
NE;NORDESTE;2022-03-15 11:00:00;12240.354
S;SUL;2022-03-15 11:00:00;13965.88499999
SE;SUDESTE;2022-03-15 11:00:00;47628.67299999
N;NORTE;2022-03-15 12:00:00;5537.93
NE;NORDESTE;2022-03-15 12:00:00;12056.64499999
S;SUL;2022-03-15 12:00:00;12798.473
SE;SUDESTE;2022-03-15 12:00:00;47063.192
N;NORTE;2022-03-15 13:00:00;5651.66
NE;NORDESTE;2022-03-15 13:00:00;12435.434
S;SUL;2022-03-15 13:00:00;13678.927
SE;SUDESTE;2022-03-15 13:00:00;48260.27999999
N;NORTE;2022-03-15 14:00:00;5888.601
NE;NORDESTE;2022-03-15 14:00:00;12925.20999999
S;SUL;2022-03-15 14:00:00;14222.137
SE;SUDESTE;2022-03-15 14:00:00;49351.50399999
N;NORTE;2022-03-15 15:00:00;5998.696
NE;NORDESTE;2022-03-15 15:00:00;13078.29599999
S;SUL;2022-03-15 15:00:00;14462.84
SE;SUDESTE;2022-03-15 15:00:00;49816.066
N;NORTE;2022-03-15 16:00:00;5965.187
NE;NORDESTE;2022-03-15 16:00:00;12920.041
S;SUL;2022-03-15 16:00:00;14834.01299999
SE;SUDESTE;2022-03-15 16:00:00;49929.021
N;NORTE;2022-03-15 17:00:00;5870.7
NE;NORDESTE;2022-03-15 17:00:00;12448.498
S;SUL;2022-03-15 17:00:00;14563.784
SE;SUDESTE;2022-03-15 17:00:00;48095.39499999
N;NORTE;2022-03-15 18:00:00;5739.476
NE;NORDESTE;2022-03-15 18:00:00;12841.74
S;SUL;2022-03-15 18:00:00;14170.503
SE;SUDESTE;2022-03-15 18:00:00;49062.831
N;NORTE;2022-03-15 19:00:00;5862.68399999
NE;NORDESTE;2022-03-15 19:00:00;12886.268
S;SUL;2022-03-15 19:00:00;14956.216
SE;SUDESTE;2022-03-15 19:00:00;50418.24699999
N;NORTE;2022-03-15 20:00:00;5916.948
NE;NORDESTE;2022-03-15 20:00:00;12870.78899999
S;SUL;2022-03-15 20:00:00;14305.543
SE;SUDESTE;2022-03-15 20:00:00;50041.424
N;NORTE;2022-03-15 21:00:00;6051.76599999
NE;NORDESTE;2022-03-15 21:00:00;13282.27999999
S;SUL;2022-03-15 21:00:00;14029.52999999
SE;SUDESTE;2022-03-15 21:00:00;49303.81199999
N;NORTE;2022-03-15 22:00:00;6180.09099999
NE;NORDESTE;2022-03-15 22:00:00;13318.488
S;SUL;2022-03-15 22:00:00;13398.272
SE;SUDESTE;2022-03-15 22:00:00;47308.651
N;NORTE;2022-03-15 23:00:00;6186.561
NE;NORDESTE;2022-03-15 23:00:00;13088.95999999
S;SUL;2022-03-15 23:00:00;12376.393
SE;SUDESTE;2022-03-15 23:00:00;44932.494
N;NORTE;2022-03-16 00:00:00;6092.67799999
NE;NORDESTE;2022-03-16 00:00:00;12528.75899999
S;SUL;2022-03-16 00:00:00;11597.299
SE;SUDESTE;2022-03-16 00:00:00;42341.31499999
N;NORTE;2022-03-16 01:00:00;5897.731
NE;NORDESTE;2022-03-16 01:00:00;11992.11299999
S;SUL;2022-03-16 01:00:00;10937.93299999
SE;SUDESTE;2022-03-16 01:00:00;40069.49799999
N;NORTE;2022-03-16 02:00:00;5743.01999999
NE;NORDESTE;2022-03-16 02:00:00;11814.96999999
S;SUL;2022-03-16 02:00:00;10512.691
SE;SUDESTE;2022-03-16 02:00:00;38866.638
N;NORTE;2022-03-16 03:00:00;5568.263
NE;NORDESTE;2022-03-16 03:00:00;11643.18899999
S;SUL;2022-03-16 03:00:00;10321.569
SE;SUDESTE;2022-03-16 03:00:00;38216.496
N;NORTE;2022-03-16 04:00:00;5478.934
NE;NORDESTE;2022-03-16 04:00:00;11529.43299999
S;SUL;2022-03-16 04:00:00;10330.445
SE;SUDESTE;2022-03-16 04:00:00;38233.93099999
N;NORTE;2022-03-16 05:00:00;5443.81899999
NE;NORDESTE;2022-03-16 05:00:00;11207.241
S;SUL;2022-03-16 05:00:00;10923.142
SE;SUDESTE;2022-03-16 05:00:00;39485.42
N;NORTE;2022-03-16 06:00:00;5324.25899999
NE;NORDESTE;2022-03-16 06:00:00;10705.343
S;SUL;2022-03-16 06:00:00;11940.491
SE;SUDESTE;2022-03-16 06:00:00;40797.26399999
N;NORTE;2022-03-16 07:00:00;5188.87
NE;NORDESTE;2022-03-16 07:00:00;11279.44099999
S;SUL;2022-03-16 07:00:00;12939.42099999
SE;SUDESTE;2022-03-16 07:00:00;42720.39499999
N;NORTE;2022-03-16 08:00:00;5406.551
NE;NORDESTE;2022-03-16 08:00:00;12034.355
S;SUL;2022-03-16 08:00:00;13781.59299999
SE;SUDESTE;2022-03-16 08:00:00;45147.068
N;NORTE;2022-03-16 09:00:00;5588.432
NE;NORDESTE;2022-03-16 09:00:00;12195.966
S;SUL;2022-03-16 09:00:00;13812.482
SE;SUDESTE;2022-03-16 09:00:00;46433.56799999
N;NORTE;2022-03-16 10:00:00;5679.754
NE;NORDESTE;2022-03-16 10:00:00;12361.26
S;SUL;2022-03-16 10:00:00;14102.636
SE;SUDESTE;2022-03-16 10:00:00;47557.21799999
N;NORTE;2022-03-16 11:00:00;5599.249
NE;NORDESTE;2022-03-16 11:00:00;12314.78899999
S;SUL;2022-03-16 11:00:00;14057.865
SE;SUDESTE;2022-03-16 11:00:00;47988.26999999
N;NORTE;2022-03-16 12:00:00;5480.892
NE;NORDESTE;2022-03-16 12:00:00;12099.23299999
S;SUL;2022-03-16 12:00:00;12824.659
SE;SUDESTE;2022-03-16 12:00:00;47522.709
N;NORTE;2022-03-16 13:00:00;5631.593
NE;NORDESTE;2022-03-16 13:00:00;12470.28
S;SUL;2022-03-16 13:00:00;13570.358
SE;SUDESTE;2022-03-16 13:00:00;48738.60499999
N;NORTE;2022-03-16 14:00:00;5905.64399999
NE;NORDESTE;2022-03-16 14:00:00;12796.297
S;SUL;2022-03-16 14:00:00;14065.916
SE;SUDESTE;2022-03-16 14:00:00;49794.60599999
N;NORTE;2022-03-16 15:00:00;5992.943
NE;NORDESTE;2022-03-16 15:00:00;12872.48499999
S;SUL;2022-03-16 15:00:00;14124.219
SE;SUDESTE;2022-03-16 15:00:00;50210.86699999
N;NORTE;2022-03-16 16:00:00;5982.47399999
NE;NORDESTE;2022-03-16 16:00:00;12839.002
S;SUL;2022-03-16 16:00:00;14355.524
SE;SUDESTE;2022-03-16 16:00:00;50371.594
N;NORTE;2022-03-16 17:00:00;5807.219
NE;NORDESTE;2022-03-16 17:00:00;12338.17
S;SUL;2022-03-16 17:00:00;14141.72599999
SE;SUDESTE;2022-03-16 17:00:00;48568.966
N;NORTE;2022-03-16 18:00:00;5711.178
NE;NORDESTE;2022-03-16 18:00:00;12816.47699999
S;SUL;2022-03-16 18:00:00;13815.642
SE;SUDESTE;2022-03-16 18:00:00;49573.944
N;NORTE;2022-03-16 19:00:00;5959.469
NE;NORDESTE;2022-03-16 19:00:00;12768.21699999
S;SUL;2022-03-16 19:00:00;14805.558
SE;SUDESTE;2022-03-16 19:00:00;50918.65799999
N;NORTE;2022-03-16 20:00:00;6029.628
NE;NORDESTE;2022-03-16 20:00:00;12660.221
S;SUL;2022-03-16 20:00:00;14182.54
SE;SUDESTE;2022-03-16 20:00:00;50455.76599999
N;NORTE;2022-03-16 21:00:00;6106.096
NE;NORDESTE;2022-03-16 21:00:00;13035.211
S;SUL;2022-03-16 21:00:00;13906.503
SE;SUDESTE;2022-03-16 21:00:00;49742.991
N;NORTE;2022-03-16 22:00:00;6174.32499999
NE;NORDESTE;2022-03-16 22:00:00;13001.271
S;SUL;2022-03-16 22:00:00;13358.974
SE;SUDESTE;2022-03-16 22:00:00;47937.94999999
N;NORTE;2022-03-16 23:00:00;6165.377
NE;NORDESTE;2022-03-16 23:00:00;12655.899
S;SUL;2022-03-16 23:00:00;12287.901
SE;SUDESTE;2022-03-16 23:00:00;45354.747
N;NORTE;2022-03-17 00:00:00;6034.538
NE;NORDESTE;2022-03-17 00:00:00;12190.46499999
S;SUL;2022-03-17 00:00:00;11333.354
SE;SUDESTE;2022-03-17 00:00:00;42730.839
N;NORTE;2022-03-17 01:00:00;5897.06799999
NE;NORDESTE;2022-03-17 01:00:00;11801.07699999
S;SUL;2022-03-17 01:00:00;10686.82599999
SE;SUDESTE;2022-03-17 01:00:00;40876.31299999
N;NORTE;2022-03-17 02:00:00;5773.307
NE;NORDESTE;2022-03-17 02:00:00;11589.748
S;SUL;2022-03-17 02:00:00;10315.44099999
SE;SUDESTE;2022-03-17 02:00:00;39432.586
N;NORTE;2022-03-17 03:00:00;5696.834
NE;NORDESTE;2022-03-17 03:00:00;11424.02899999
S;SUL;2022-03-17 03:00:00;10160.393
SE;SUDESTE;2022-03-17 03:00:00;38812.19599999
N;NORTE;2022-03-17 04:00:00;5613.45599999
NE;NORDESTE;2022-03-17 04:00:00;11322.34
S;SUL;2022-03-17 04:00:00;10254.332
SE;SUDESTE;2022-03-17 04:00:00;38948.803
N;NORTE;2022-03-17 05:00:00;5531.32799999
NE;NORDESTE;2022-03-17 05:00:00;11001.36299999
S;SUL;2022-03-17 05:00:00;10847.661
SE;SUDESTE;2022-03-17 05:00:00;40210.81999999
N;NORTE;2022-03-17 06:00:00;5326.725
NE;NORDESTE;2022-03-17 06:00:00;10483.266
S;SUL;2022-03-17 06:00:00;11780.608
SE;SUDESTE;2022-03-17 06:00:00;41459.949
N;NORTE;2022-03-17 07:00:00;5259.49999999
NE;NORDESTE;2022-03-17 07:00:00;10862.839
S;SUL;2022-03-17 07:00:00;12740.554
SE;SUDESTE;2022-03-17 07:00:00;43378.665
N;NORTE;2022-03-17 08:00:00;5519.644
NE;NORDESTE;2022-03-17 08:00:00;11380.775
S;SUL;2022-03-17 08:00:00;13484.007
SE;SUDESTE;2022-03-17 08:00:00;45663.46799999
N;NORTE;2022-03-17 09:00:00;5669.972
NE;NORDESTE;2022-03-17 09:00:00;11551.225
S;SUL;2022-03-17 09:00:00;13541.39699999
SE;SUDESTE;2022-03-17 09:00:00;46786.59699999
N;NORTE;2022-03-17 10:00:00;5710.014
NE;NORDESTE;2022-03-17 10:00:00;11610.358
S;SUL;2022-03-17 10:00:00;13774.918
SE;SUDESTE;2022-03-17 10:00:00;48080.17799999
N;NORTE;2022-03-17 11:00:00;5666.052
NE;NORDESTE;2022-03-17 11:00:00;11628.265
S;SUL;2022-03-17 11:00:00;13904.429
SE;SUDESTE;2022-03-17 11:00:00;48268.274
N;NORTE;2022-03-17 12:00:00;5589.68099999
NE;NORDESTE;2022-03-17 12:00:00;11389.546
S;SUL;2022-03-17 12:00:00;12917.95899999
SE;SUDESTE;2022-03-17 12:00:00;47807.13299999
N;NORTE;2022-03-17 13:00:00;5818.666
NE;NORDESTE;2022-03-17 13:00:00;11839.196
S;SUL;2022-03-17 13:00:00;13988.123
SE;SUDESTE;2022-03-17 13:00:00;49037.44
N;NORTE;2022-03-17 14:00:00;6085.282
NE;NORDESTE;2022-03-17 14:00:00;12378.6
S;SUL;2022-03-17 14:00:00;14903.692
SE;SUDESTE;2022-03-17 14:00:00;50408.74099999
N;NORTE;2022-03-17 15:00:00;6124.451
NE;NORDESTE;2022-03-17 15:00:00;12628.58199999
S;SUL;2022-03-17 15:00:00;15338.348
SE;SUDESTE;2022-03-17 15:00:00;51415.0
N;NORTE;2022-03-17 16:00:00;6135.37099999
NE;NORDESTE;2022-03-17 16:00:00;12528.96799999
S;SUL;2022-03-17 16:00:00;15770.53799999
SE;SUDESTE;2022-03-17 16:00:00;51817.783
N;NORTE;2022-03-17 17:00:00;5943.17199999
NE;NORDESTE;2022-03-17 17:00:00;12134.215
S;SUL;2022-03-17 17:00:00;15335.23699999
SE;SUDESTE;2022-03-17 17:00:00;49738.445
N;NORTE;2022-03-17 18:00:00;5829.218
NE;NORDESTE;2022-03-17 18:00:00;12743.538
S;SUL;2022-03-17 18:00:00;14679.455
SE;SUDESTE;2022-03-17 18:00:00;50572.93199999
N;NORTE;2022-03-17 19:00:00;5987.47799999
NE;NORDESTE;2022-03-17 19:00:00;12709.194
S;SUL;2022-03-17 19:00:00;15805.195
SE;SUDESTE;2022-03-17 19:00:00;52144.23999999
N;NORTE;2022-03-17 20:00:00;6015.37399999
NE;NORDESTE;2022-03-17 20:00:00;12612.874
S;SUL;2022-03-17 20:00:00;15272.95
SE;SUDESTE;2022-03-17 20:00:00;51737.489
N;NORTE;2022-03-17 21:00:00;6135.61199999
NE;NORDESTE;2022-03-17 21:00:00;13062.23899999
S;SUL;2022-03-17 21:00:00;15075.08999999
SE;SUDESTE;2022-03-17 21:00:00;51204.8
N;NORTE;2022-03-17 22:00:00;6236.505
NE;NORDESTE;2022-03-17 22:00:00;12979.41999999
S;SUL;2022-03-17 22:00:00;14495.684
SE;SUDESTE;2022-03-17 22:00:00;49341.42
N;NORTE;2022-03-17 23:00:00;6197.983
NE;NORDESTE;2022-03-17 23:00:00;12649.08199999
S;SUL;2022-03-17 23:00:00;13576.57999999
SE;SUDESTE;2022-03-17 23:00:00;46893.543
N;NORTE;2022-03-18 00:00:00;6138.35899999
NE;NORDESTE;2022-03-18 00:00:00;12222.21999999
S;SUL;2022-03-18 00:00:00;12710.935
SE;SUDESTE;2022-03-18 00:00:00;44475.77699999
N;NORTE;2022-03-18 01:00:00;6029.337
NE;NORDESTE;2022-03-18 01:00:00;11837.424
S;SUL;2022-03-18 01:00:00;11958.102
SE;SUDESTE;2022-03-18 01:00:00;42308.03699999
N;NORTE;2022-03-18 02:00:00;5838.45899999
NE;NORDESTE;2022-03-18 02:00:00;11535.231
S;SUL;2022-03-18 02:00:00;11445.716
SE;SUDESTE;2022-03-18 02:00:00;40798.026
N;NORTE;2022-03-18 03:00:00;5706.171
NE;NORDESTE;2022-03-18 03:00:00;11299.48199999
S;SUL;2022-03-18 03:00:00;11265.938
SE;SUDESTE;2022-03-18 03:00:00;40058.63199999
N;NORTE;2022-03-18 04:00:00;5650.47099999
NE;NORDESTE;2022-03-18 04:00:00;11147.08299999
S;SUL;2022-03-18 04:00:00;11283.892
SE;SUDESTE;2022-03-18 04:00:00;40128.71399999
N;NORTE;2022-03-18 05:00:00;5627.296
NE;NORDESTE;2022-03-18 05:00:00;10836.375
S;SUL;2022-03-18 05:00:00;11780.792
SE;SUDESTE;2022-03-18 05:00:00;41270.65999999
N;NORTE;2022-03-18 06:00:00;5323.87199999
NE;NORDESTE;2022-03-18 06:00:00;10357.694
S;SUL;2022-03-18 06:00:00;12592.744
SE;SUDESTE;2022-03-18 06:00:00;42279.78499999
N;NORTE;2022-03-18 07:00:00;5212.313
NE;NORDESTE;2022-03-18 07:00:00;10717.29099999
S;SUL;2022-03-18 07:00:00;13580.184
SE;SUDESTE;2022-03-18 07:00:00;44312.83099999
N;NORTE;2022-03-18 08:00:00;5429.14999999
NE;NORDESTE;2022-03-18 08:00:00;11302.40499999
S;SUL;2022-03-18 08:00:00;14685.713
SE;SUDESTE;2022-03-18 08:00:00;46711.182
N;NORTE;2022-03-18 09:00:00;5552.816
NE;NORDESTE;2022-03-18 09:00:00;11429.33899999
S;SUL;2022-03-18 09:00:00;14888.68199999
SE;SUDESTE;2022-03-18 09:00:00;48109.169
N;NORTE;2022-03-18 10:00:00;5601.86199999
NE;NORDESTE;2022-03-18 10:00:00;11475.903
S;SUL;2022-03-18 10:00:00;15329.672
SE;SUDESTE;2022-03-18 10:00:00;49223.199
N;NORTE;2022-03-18 11:00:00;5574.273
NE;NORDESTE;2022-03-18 11:00:00;11404.332
S;SUL;2022-03-18 11:00:00;15410.15799999
SE;SUDESTE;2022-03-18 11:00:00;49589.64599999
N;NORTE;2022-03-18 12:00:00;5529.878
NE;NORDESTE;2022-03-18 12:00:00;11185.50999999
S;SUL;2022-03-18 12:00:00;14730.882
SE;SUDESTE;2022-03-18 12:00:00;49160.911
N;NORTE;2022-03-18 13:00:00;5731.21999999
NE;NORDESTE;2022-03-18 13:00:00;11527.03699999
S;SUL;2022-03-18 13:00:00;16049.78499999
SE;SUDESTE;2022-03-18 13:00:00;50679.986
N;NORTE;2022-03-18 14:00:00;5974.934
NE;NORDESTE;2022-03-18 14:00:00;12031.454
S;SUL;2022-03-18 14:00:00;16844.68299999
SE;SUDESTE;2022-03-18 14:00:00;52115.555
N;NORTE;2022-03-18 15:00:00;6036.17299999
NE;NORDESTE;2022-03-18 15:00:00;12080.89399999
S;SUL;2022-03-18 15:00:00;16859.41999999
SE;SUDESTE;2022-03-18 15:00:00;52566.718
N;NORTE;2022-03-18 16:00:00;6027.512
NE;NORDESTE;2022-03-18 16:00:00;12045.926
S;SUL;2022-03-18 16:00:00;16486.52399999
SE;SUDESTE;2022-03-18 16:00:00;51994.418
N;NORTE;2022-03-18 17:00:00;5934.625
NE;NORDESTE;2022-03-18 17:00:00;11816.50299999
S;SUL;2022-03-18 17:00:00;15708.836
SE;SUDESTE;2022-03-18 17:00:00;50076.976
N;NORTE;2022-03-18 18:00:00;5935.966
NE;NORDESTE;2022-03-18 18:00:00;12334.826
S;SUL;2022-03-18 18:00:00;15310.40899999
SE;SUDESTE;2022-03-18 18:00:00;50912.26499999
N;NORTE;2022-03-18 19:00:00;5986.62299999
NE;NORDESTE;2022-03-18 19:00:00;12179.54199999
S;SUL;2022-03-18 19:00:00;15533.052
SE;SUDESTE;2022-03-18 19:00:00;52143.83899999
N;NORTE;2022-03-18 20:00:00;6019.427
NE;NORDESTE;2022-03-18 20:00:00;12082.34899999
S;SUL;2022-03-18 20:00:00;14770.175
SE;SUDESTE;2022-03-18 20:00:00;51581.77299999
N;NORTE;2022-03-18 21:00:00;6116.734
NE;NORDESTE;2022-03-18 21:00:00;12699.532
S;SUL;2022-03-18 21:00:00;14449.164
SE;SUDESTE;2022-03-18 21:00:00;51057.98599999
N;NORTE;2022-03-18 22:00:00;6217.989
NE;NORDESTE;2022-03-18 22:00:00;12710.888
S;SUL;2022-03-18 22:00:00;13908.598
SE;SUDESTE;2022-03-18 22:00:00;49492.083
N;NORTE;2022-03-18 23:00:00;6191.263
NE;NORDESTE;2022-03-18 23:00:00;12436.40599999
S;SUL;2022-03-18 23:00:00;13181.455
SE;SUDESTE;2022-03-18 23:00:00;47602.718
N;NORTE;2022-03-19 00:00:00;6103.60399999
NE;NORDESTE;2022-03-19 00:00:00;11802.272
S;SUL;2022-03-19 00:00:00;12466.162
SE;SUDESTE;2022-03-19 00:00:00;45041.24
N;NORTE;2022-03-19 01:00:00;5980.963
NE;NORDESTE;2022-03-19 01:00:00;11474.27199999
S;SUL;2022-03-19 01:00:00;11736.474
SE;SUDESTE;2022-03-19 01:00:00;43017.441
N;NORTE;2022-03-19 02:00:00;5813.33199999
NE;NORDESTE;2022-03-19 02:00:00;11249.34099999
S;SUL;2022-03-19 02:00:00;11143.39
SE;SUDESTE;2022-03-19 02:00:00;41632.803
N;NORTE;2022-03-19 03:00:00;5688.50499999
NE;NORDESTE;2022-03-19 03:00:00;11093.145
S;SUL;2022-03-19 03:00:00;10829.543
SE;SUDESTE;2022-03-19 03:00:00;40724.384
N;NORTE;2022-03-19 04:00:00;5585.50699999
NE;NORDESTE;2022-03-19 04:00:00;10996.751
S;SUL;2022-03-19 04:00:00;10670.839
SE;SUDESTE;2022-03-19 04:00:00;40264.567
N;NORTE;2022-03-19 05:00:00;5553.72
NE;NORDESTE;2022-03-19 05:00:00;10529.95
S;SUL;2022-03-19 05:00:00;10767.85299999
SE;SUDESTE;2022-03-19 05:00:00;40170.737
N;NORTE;2022-03-19 06:00:00;5319.68999999
NE;NORDESTE;2022-03-19 06:00:00;9846.02899999
S;SUL;2022-03-19 06:00:00;10963.051
SE;SUDESTE;2022-03-19 06:00:00;39454.13399999
N;NORTE;2022-03-19 07:00:00;5081.157
NE;NORDESTE;2022-03-19 07:00:00;9701.51399999
S;SUL;2022-03-19 07:00:00;11166.918
SE;SUDESTE;2022-03-19 07:00:00;40094.981
N;NORTE;2022-03-19 08:00:00;5025.154
NE;NORDESTE;2022-03-19 08:00:00;9742.85399999
S;SUL;2022-03-19 08:00:00;11524.375
SE;SUDESTE;2022-03-19 08:00:00;41342.862
N;NORTE;2022-03-19 09:00:00;5068.84599999
NE;NORDESTE;2022-03-19 09:00:00;9831.873
S;SUL;2022-03-19 09:00:00;11510.777
SE;SUDESTE;2022-03-19 09:00:00;42196.30699999
N;NORTE;2022-03-19 10:00:00;5063.33299999
NE;NORDESTE;2022-03-19 10:00:00;9850.244
S;SUL;2022-03-19 10:00:00;11410.367
SE;SUDESTE;2022-03-19 10:00:00;42538.078
N;NORTE;2022-03-19 11:00:00;5034.98799999
NE;NORDESTE;2022-03-19 11:00:00;9868.73299999
S;SUL;2022-03-19 11:00:00;11224.968
SE;SUDESTE;2022-03-19 11:00:00;42619.47599999
N;NORTE;2022-03-19 12:00:00;5022.52099999
NE;NORDESTE;2022-03-19 12:00:00;9878.355
S;SUL;2022-03-19 12:00:00;10657.12999999
SE;SUDESTE;2022-03-19 12:00:00;42611.974
N;NORTE;2022-03-19 13:00:00;5111.799
NE;NORDESTE;2022-03-19 13:00:00;9959.23299999
S;SUL;2022-03-19 13:00:00;10484.58399999
SE;SUDESTE;2022-03-19 13:00:00;42646.616
N;NORTE;2022-03-19 14:00:00;5264.904
NE;NORDESTE;2022-03-19 14:00:00;10248.84699999
S;SUL;2022-03-19 14:00:00;10586.03799999
SE;SUDESTE;2022-03-19 14:00:00;43083.482
N;NORTE;2022-03-19 15:00:00;5335.04699999
NE;NORDESTE;2022-03-19 15:00:00;10653.533
S;SUL;2022-03-19 15:00:00;10684.743
SE;SUDESTE;2022-03-19 15:00:00;43449.21699999
N;NORTE;2022-03-19 16:00:00;5394.76599999
NE;NORDESTE;2022-03-19 16:00:00;10931.57299999
S;SUL;2022-03-19 16:00:00;10997.624
SE;SUDESTE;2022-03-19 16:00:00;43960.47
N;NORTE;2022-03-19 17:00:00;5481.848
NE;NORDESTE;2022-03-19 17:00:00;11498.65299999
S;SUL;2022-03-19 17:00:00;11572.04799999
SE;SUDESTE;2022-03-19 17:00:00;44709.621
N;NORTE;2022-03-19 18:00:00;5674.01199999
NE;NORDESTE;2022-03-19 18:00:00;12771.323
S;SUL;2022-03-19 18:00:00;12421.77
SE;SUDESTE;2022-03-19 18:00:00;47722.69299999
N;NORTE;2022-03-19 19:00:00;6101.937
NE;NORDESTE;2022-03-19 19:00:00;12722.012
S;SUL;2022-03-19 19:00:00;13117.06699999
SE;SUDESTE;2022-03-19 19:00:00;48515.845
N;NORTE;2022-03-19 20:00:00;6146.036
NE;NORDESTE;2022-03-19 20:00:00;12485.04
S;SUL;2022-03-19 20:00:00;12382.962
SE;SUDESTE;2022-03-19 20:00:00;47544.496
N;NORTE;2022-03-19 21:00:00;6159.25699999
NE;NORDESTE;2022-03-19 21:00:00;12453.38699999
S;SUL;2022-03-19 21:00:00;11677.804
